3.8135,3.8953,1.1096,4.3213
3.8135,3.8831,1.1047,4.3127
3.8049,3.8721,1.095,4.303
3.8037,3.8574,1.0901,4.3018
3.7952,3.8464,1.084,4.2932
3.7939,3.8342,1.0791,4.292
3.7939,3.8232,1.0706,4.2822
3.7854,3.8049,1.0657,4.2737
3.7756,3.7952,1.0608,4.2688
3.7744,3.7842,1.0535,4.259
3.7744,3.7659,1.0498,4.2542
3.7659,3.7561,1.0449,4.2529
3.7659,3.739,1.0413,4.2432
3.7646,3.7268,1.0352,4.2334
3.7646,3.7158,1.0315,4.2249
3.7549,3.6975,1.0266,4.2236
3.7451,3.6877,1.0217,4.2139
3.7415,3.6719,1.0205,4.2053
3.7366,3.6597,1.012,4.2041
3.7292,3.6438,1.0107,4.1956
3.7268,3.6292,1.0059,4.1858
3.7256,3.6108,1.0022,4.1846
3.717,3.5986,0.99731,4.1797
3.7158,3.5889,0.99609,4.1663
3.7073,3.5706,0.99243,4.1602
3.7061,3.5596,0.98755,4.1553
3.7024,3.54,0.98511,4.1467
3.6914,3.5254,0.98267,4.1382
3.6865,3.5107,0.97778,4.1357
3.6865,3.4961,0.97534,4.1272
3.678,3.4814,0.9729,4.126
3.6719,3.4631,0.97168,4.1162
3.6719,3.4436,0.96802,4.1064
3.667,3.4326,0.96313,4.0979
3.6572,3.4143,0.96191,4.0881
3.6523,3.3838,0.95703,4.0869
3.6475,3.3655,0.95337,4.0771
3.6377,3.3545,0.95215,4.0674
3.6377,3.3362,0.94849,4.0613
3.6279,3.3203,0.94727,4.0576
3.623,3.3057,0.9436,4.0491
3.6182,3.2874,0.94238,4.043
3.6133,3.2727,0.93872,4.0381
3.6096,3.2568,0.93872,4.0295
3.6084,3.2385,0.93628,4.0283
3.5986,3.219,0.93384,4.0186
3.5901,3.208,0.93262,4.0088
3.5889,3.1897,0.93262,4.0088
3.5803,3.175,0.92773,4.0002
3.5791,3.1592,0.92407,3.9893
3.5706,3.1409,0.92407,3.9893
3.5608,3.1238,0.92285,3.9795
3.551,3.1104,0.91919,3.9722
3.551,3.092,0.91797,3.9709
3.551,3.0774,0.91797,3.9612
3.54,3.0566,0.91431,3.9502
3.54,3.0432,0.91309,3.9502
3.5303,3.0237,0.91187,3.9417
3.5205,3.0127,0.90942,3.9319
3.5205,2.9932,0.9082,3.9307
3.5205,2.9773,0.90454,3.9221
3.5107,2.9651,0.90454,3.9124
3.501,2.9456,0.90332,3.9111
3.4961,2.9297,0.90332,3.9026
3.4912,2.915,0.89966,3.8928
3.4827,2.8967,0.89844,3.8916
3.4814,2.8821,0.89722,3.8831
3.4656,2.8503,0.89355,3.8721
3.4619,2.8369,0.89355,3.8684
3.4521,2.8186,0.89355,3.8586
3.4424,2.8015,0.88989,3.8525
3.4375,2.7893,0.88867,3.844
3.4338,2.7698,0.88745,3.8428
3.4326,2.7588,0.88623,3.8342
3.4229,2.7405,0.88501,3.8293
3.4143,2.7295,0.88379,3.8232
3.4045,2.7112,0.88379,3.8147
3.4033,2.7002,0.88013,3.8135
3.4033,2.6819,0.87891,3.8086
3.3936,2.666,0.87769,3.8037
3.3838,2.6526,0.87524,3.7939
3.3752,2.6379,0.87524,3.7939
3.3691,2.6257,0.87402,3.7842
3.3643,2.6086,0.87402,3.7744
3.3569,2.5928,0.87036,3.772
3.3508,2.583,0.87036,3.7659
3.3447,2.5647,0.87036,3.7646
3.3362,2.5537,0.86914,3.7549
3.3264,2.5391,0.8667,3.7463
3.3252,2.5256,0.86548,3.7402
3.3154,2.5146,0.86548,3.7354
3.3118,2.5,0.86426,3.7354
3.3057,2.4878,0.8606,3.7256
3.2959,2.4756,0.8606,3.717
3.2874,2.4597,0.8606,3.7158
3.2776,2.4475,0.8606,3.7061
3.2666,2.4365,0.85815,3.6975
3.2666,2.4219,0.85571,3.6963
3.2581,2.4084,0.85693,3.6877
3.252,2.3975,0.85571,3.6865
3.2471,2.3877,0.85449,3.678
3.2385,2.3743,0.85449,3.6768
3.2275,2.3596,0.85449,3.667
3.2227,2.3499,0.85083,3.6609
3.2178,2.3401,0.85083,3.6597
3.208,2.3291,0.85083,3.6572
3.1995,2.3193,0.84839,3.6475
3.1946,2.3047,0.84839,3.6389
3.1799,2.2913,0.84595,3.6377
3.1702,2.2815,0.84595,3.6279
3.1689,2.2717,0.84473,3.6279
3.1641,2.262,0.84473,3.6194
3.1592,2.251,0.84228,3.6182
3.1445,2.2412,0.84106,3.6084
3.1421,2.2314,0.84106,3.6023
3.1299,2.2217,0.83984,3.5986
3.125,2.2119,0.83862,3.5938
3.114,2.2021,0.83862,3.5901
3.1104,2.1924,0.83618,3.5803
3.1006,2.1826,0.83618,3.5803
3.092,2.1729,0.83618,3.5706
3.0811,2.1631,0.83496,3.5693
3.0725,2.1533,0.83496,3.5608
3.0713,2.1436,0.83496,3.5596
3.0615,2.1338,0.8313,3.551
3.0518,2.1252,0.8313,3.5498
3.0432,2.1155,0.8313,3.5413
3.0334,2.1094,0.82886,3.5339
3.0225,2.0959,0.82764,3.5303
3.0139,2.0911,0.82642,3.5303
3.0127,2.085,0.82642,3.5217
3.0029,2.0752,0.82642,3.5205
2.9932,2.0654,0.8252,3.5156
2.9846,2.0569,0.8252,3.5107
2.9749,2.0496,0.8252,3.5022
2.9675,2.0422,0.8252,3.501
2.9541,2.0264,0.82153,3.4912
2.9443,2.0178,0.82153,3.4839
2.9346,2.0117,0.82031,3.4814
2.926,2.0068,0.81909,3.4717
2.9163,1.9983,0.81909,3.4717
2.9102,1.9897,0.81909,3.4717
2.8967,1.9836,0.81665,3.4619
2.8906,1.9775,0.81665,3.4534
2.8857,1.969,0.81665,3.4521
